"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.315900042E0,2.482711686E-1,-6.714945379E-1,-1.494665265E-2,7.160774330E-1
9.325951042E0,6.143985601E-2,-4.709695396E-1,-5.408382118E-2,4.780295209E-1
9.336001042E0,-1.026132900E-1,1.296806816E-1,-2.784783232E-1,3.238776667E-1
9.346052042E0,-1.649478888E-1,3.660327031E-1,-3.367423189E-1,5.240068083E-1
9.356102042E0,-5.771004505E-2,1.871940775E-1,-4.816141033E-1,5.199271261E-1
9.366153042E0,1.352876315E-1,1.353674278E-2,-6.347637910E-1,6.491618111E-1
9.376203042E0,1.880578026E-1,-4.839564065E-2,-6.854778618E-1,7.124519451E-1
9.386254042E0,9.477539890E-2,-1.205014393E-1,4.335716254E-1,4.598775135E-1
9.396304042E0,1.826159452E-1,8.379039930E-2,6.200147742E-1,6.517574201E-1
9.406355042E0,-8.116295295E-2,8.081335341E-2,2.462630886E-1,2.715947934E-1
9.416405042E0,-1.551734821E-1,1.353371593E-1,5.571051657E-1,5.939369679E-1
9.426456042E0,1.229021507E-1,2.284067152E-1,4.894417709E-1,5.539204034E-1
9.436506042E0,-5.984913013E-2,5.566494940E-2,2.123691183E-1,2.275547130E-1
9.446557042E0,-1.009422654E-1,1.505980084E-2,-9.841273248E-2,1.417787165E-1
9.456607042E0,-1.443139692E-1,-1.657156282E-1,2.747600788E-1,3.518256557E-1
9.466658042E0,-2.832533788E-2,-1.731924080E-1,-4.571528614E-2,1.813499996E-1
9.476708042E0,1.091141604E-2,1.541619777E-2,-4.899849772E-2,5.251257881E-2
9.486759042E0,1.741496338E-2,7.187636850E-2,-1.949812531E-2,7.648313663E-2
9.496809042E0,1.784813242E-2,6.892581780E-2,-3.086394310E-2,7.760094828E-2
9.506860042E0,-9.204732561E-3,4.733526637E-2,-2.501906633E-2,5.432594430E-2
9.516910042E0,-3.945804362E-2,3.344537461E-2,-2.486353040E-2,5.739098738E-2
9.526961042E0,-6.289667152E-2,-1.600419012E-2,-2.261118293E-2,6.872693055E-2
9.537011042E0,-3.883726118E-2,-1.400205780E-2,-3.877347171E-2,5.663720144E-2
9.547061042E0,-1.565991246E-2,7.886639962E-3,-1.107696533E-2,2.073960243E-2
9.557112042E0,-1.592038765E-2,2.326480571E-2,-4.266011596E-2,5.113311472E-2
9.567162042E0,-1.133094463E-2,2.780960432E-2,-2.140841067E-2,3.687932274E-2
9.577213042E0,-2.129375042E-2,1.730348255E-2,-2.741057754E-2,3.878368312E-2
9.587263042E0,-8.834466767E-3,3.205125907E-2,-1.156228423E-2,3.519967937E-2
9.597314042E0,-1.509250414E-2,4.164370999E-2,-3.645154238E-3,4.444400311E-2
9.607364042E0,-1.724586007E-2,3.776730980E-2,-4.646197557E-2,6.230974685E-2
9.617415042E0,-1.379599370E-2,2.613764097E-2,-2.161481738E-2,3.661565305E-2
9.627465042E0,1.946971150E-2,-3.272129288E-3,-4.497035086E-2,4.911322584E-2
9.637516042E0,-4.047856548E-2,2.432489905E-2,-3.360102475E-2,5.795898413E-2
9.647566042E0,4.751337804E-3,3.779174705E-2,-7.760950863E-2,8.645245622E-2
9.657617042E0,-1.033476180E-2,2.186043698E-2,-3.150655210E-2,3.971585114E-2
9.667667042E0,-1.776158449E-2,2.949681155E-2,-3.045990050E-2,4.597109215E-2
9.677718042E0,-1.460139284E-2,3.879660476E-2,-3.944122374E-2,5.721876741E-2
9.687768042E0,-5.740860282E-3,3.505785396E-2,-2.447235167E-2,4.313822664E-2
9.697819042E0,-2.150483491E-2,3.690103338E-2,-3.390098691E-2,5.452908492E-2
9.707869042E0,-2.460918565E-2,3.053576127E-2,-3.045756161E-2,4.965589385E-2
9.717920042E0,-1.787459107E-2,2.314944882E-2,-4.123398006E-2,5.055332925E-2
9.727970042E0,-2.766355184E-2,1.493673751E-2,-3.704152644E-2,4.858449247E-2
9.738021042E0,-1.150435111E-2,2.760863141E-2,-3.883603692E-2,4.901861265E-2
9.748071042E0,1.578930952E-4,2.843500743E-2,-3.314786553E-2,4.367328208E-2
9.758122042E0,-3.730624085E-3,3.487202670E-2,-4.257767022E-2,5.516188724E-2
9.768172042E0,-5.602664994E-3,3.494787149E-2,-4.182864189E-2,5.479396736E-2
9.778223042E0,-6.607673457E-3,3.561351760E-2,-3.015233696E-2,4.712905058E-2
9.788273042E0,-6.461447384E-4,2.731314145E-2,-3.449389458E-2,4.400288584E-2
9.798324042E0,-4.393268935E-3,3.380048789E-2,-3.928393364E-2,5.200962638E-2
9.808374042E0,-2.070910195E-3,3.725468714E-2,-3.210004449E-2,4.922004916E-2
9.818425042E0,-4.623895911E-3,3.429950207E-2,-3.644101739E-2,5.025717863E-2
9.828475042E0,9.487655573E-4,3.018798441E-2,-3.284790337E-2,4.462285642E-2
9.838526042E0,-7.851093002E-3,2.997984409E-2,-2.910568535E-2,4.251554578E-2
9.848576042E0,-1.522525420E-2,3.276499625E-2,-3.748708427E-2,5.206375737E-2
9.858627042E0,-3.862844249E-3,3.839266266E-2,-3.254794121E-2,5.048055654E-2
9.868677042E0,-1.212304135E-2,3.110652946E-2,-1.877657890E-2,3.830331868E-2
9.878728042E0,-1.356849133E-2,3.295916264E-2,-3.823552787E-2,5.227203794E-2
9.888778042E0,-1.515745391E-2,3.209908290E-2,-2.371455252E-2,4.269050870E-2
9.898829042E0,-1.177605478E-2,2.671865093E-2,-3.898163259E-2,4.870451163E-2
9.908883333E0,-1.380003193E-2,3.148759205E-2,-3.478917897E-2,4.891008390E-2
9.918933333E0,-1.330142889E-2,3.040361420E-2,-3.104637623E-2,4.544430925E-2
9.928984333E0,-3.271553703E-3,2.211281743E-2,-3.433777392E-2,4.097270404E-2
9.939034333E0,2.258751998E-3,2.295258952E-2,-3.074349046E-2,3.843287046E-2
9.949085333E0,-1.141167275E-2,2.240365474E-2,-2.550496995E-2,3.581415241E-2
9.959135333E0,-7.154050078E-3,2.774707109E-2,-3.718244433E-2,4.694267305E-2
9.969186333E0,-3.379462240E-3,3.657287439E-2,-3.239182055E-2,4.897168513E-2
9.979236333E0,-1.484676576E-2,3.236530251E-2,-2.939746141E-2,4.617520978E-2
9.989287333E0,1.693326244E-3,3.109397165E-2,-2.984535813E-2,4.313290888E-2
9.999337333E0,-2.335849363E-2,2.831235980E-2,-3.702866256E-2,5.213761400E-2
1.000938833E1,-1.772843809E-2,3.517930245E-2,-3.762566328E-2,5.447541992E-2
1.001943833E1,-1.798208848E-2,2.998593342E-2,-2.250710249E-2,4.158222423E-2
1.002948933E1,-1.747845135E-2,3.262409891E-2,-2.400165081E-2,4.411243966E-2
1.003953933E1,-1.164600905E-2,2.765197846E-2,-3.238363445E-2,4.414704090E-2
1.004959033E1,-1.763985277E-2,3.317889689E-2,-2.938986003E-2,4.770500474E-2
1.005964033E1,-1.240093027E-2,3.215564100E-2,-3.403079510E-2,4.843411334E-2
1.006969133E1,-1.498628581E-2,2.933816471E-2,-2.460099041E-2,4.111599932E-2
1.007974133E1,-6.347737312E-3,3.258691884E-2,-2.624815106E-2,4.232217483E-2
1.008979233E1,-9.260801878E-3,2.935507824E-2,-2.370227337E-2,3.884946374E-2
1.009984233E1,-6.079478022E-3,2.918394211E-2,-3.492892742E-2,4.592050197E-2
1.010989333E1,-9.919262314E-3,2.641083157E-2,-2.939161420E-2,4.074052987E-2
1.011994333E1,-9.327862132E-3,2.779670162E-2,-2.774503827E-2,4.036648092E-2
1.012999433E1,-4.588191351E-3,3.166733683E-2,-2.609904706E-2,4.129203288E-2
1.014004433E1,-9.313006550E-3,2.557589257E-2,-3.597733319E-2,4.511348884E-2
1.015009533E1,-1.799915504E-2,2.859219018E-2,-3.058853924E-2,4.557566955E-2
1.016014533E1,-9.689558102E-3,2.587637093E-2,-2.969099164E-2,4.055895824E-2
1.017019633E1,-1.597157819E-2,2.467022739E-2,-4.391200483E-2,5.283914834E-2
1.018024633E1,-1.757672112E-2,2.390159947E-2,-5.768453658E-2,6.486704358E-2
1.019029733E1,-2.838995875E-2,3.022419147E-2,-4.945282638E-2,6.453738099E-2
1.020034733E1,-1.267471701E-2,3.538699967E-2,-4.061943769E-2,5.534281268E-2
1.021039833E1,-3.753473908E-3,3.911958120E-2,2.041262984E-3,3.935221663E-2
1.022044833E1,-8.056549542E-3,2.622018950E-2,-4.855469406E-2,5.576705697E-2
1.023049833E1,-7.202682467E-3,1.903215476E-2,-3.118963301E-2,3.724103593E-2
1.024054933E1,-1.165606809E-2,1.849564760E-2,-3.642756879E-2,4.248435796E-2
1.025059933E1,-1.108684164E-2,2.746642758E-2,-3.477923870E-2,4.568279924E-2
1.026065033E1,-4.089579172E-3,3.284792850E-2,-2.998744547E-2,4.466495215E-2
1.027070033E1,-1.266950020E-2,3.339350569E-2,-2.130608439E-2,4.158836003E-2
1.028075133E1,-1.215897432E-2,3.613602342E-2,-3.163343668E-2,4.954116633E-2
1.029080133E1,-5.052231867E-3,2.648814272E-2,-2.384845376E-2,3.599854856E-2
1.030085233E1,-4.485207265E-3,2.659194450E-2,-3.956693888E-2,4.788309982E-2
1.031090233E1,-1.176006630E-2,3.484419990E-2,-2.879052043E-2,4.670451255E-2
1.032095333E1,-2.119922653E-2,2.458262650E-2,-3.911904216E-2,5.083318002E-2
1.033100333E1,-1.569168842E-2,2.375414228E-2,-2.998861492E-2,4.134979306E-2
1.034105433E1,-2.239500954E-2,3.047762259E-2,-2.370344281E-2,4.463490934E-2
1.035110433E1,-1.165072337E-2,3.031639018E-2,-4.166667402E-2,5.282929672E-2
1.036115533E1,-7.580595324E-3,3.371525559E-2,-3.118846357E-2,4.655001766E-2
1.037120533E1,-1.438838060E-2,3.752294186E-2,-3.089200974E-2,5.068839046E-2
1.038125633E1,-1.916422189E-2,3.081997706E-2,-3.104169846E-2,4.775694117E-2
1.039130633E1,-1.344259347E-2,3.155274054E-2,-3.433426559E-2,4.852958426E-2
1.040135733E1,-2.004911575E-2,3.894094419E-2,-2.670072556E-2,5.129612970E-2
1.041140733E1,-1.701296730E-2,2.377599854E-2,-2.041321456E-2,3.565723617E-2
1.042145833E1,-1.584603664E-2,2.931785705E-2,-4.286535323E-2,5.429615204E-2
1.043150833E1,-1.177794599E-2,3.214335728E-2,-3.388636887E-2,4.816846919E-2
1.044155933E1,-1.578835021E-2,2.656203234E-2,-2.984418869E-2,4.295915692E-2
1.045160933E1,-1.130255822E-2,3.626062622E-2,-2.430570602E-2,4.509266217E-2
1.046166033E1,-3.864068510E-3,3.099310261E-2,-1.876605392E-2,3.643718176E-2
1.047171033E1,-9.360807538E-3,2.100138279E-2,-1.861753464E-2,2.958539154E-2
1.048176133E1,-1.507393923E-3,2.720409773E-2,-3.358757615E-2,4.324882012E-2
1.049181133E1,3.509352654E-3,2.870594365E-2,-2.131251633E-2,3.592450570E-2
1.050186233E1,1.364073185E-3,3.079325574E-2,-3.508446336E-2,4.670122979E-2
1.051191233E1,3.069422767E-3,3.130522516E-2,-3.703158617E-2,4.858782618E-2
1.052196233E1,-8.333470020E-3,3.158929477E-2,-2.505707324E-2,4.117265094E-2
1.053201333E1,-6.778046703E-3,2.492305551E-2,-3.269061327E-2,4.166265485E-2
1.054206333E1,-5.740988189E-3,2.748825186E-2,-3.853139699E-2,4.767841744E-2
1.055211433E1,-5.412475169E-3,1.789090389E-2,-2.880279958E-2,3.433628683E-2
1.056216433E1,-1.663567571E-2,1.787505245E-2,-3.898221731E-2,4.599865730E-2
1.057221533E1,-1.358224142E-2,2.049435839E-2,-3.853373587E-2,4.570935143E-2
1.058226533E1,-2.120434284E-2,2.852508425E-2,-2.940096974E-2,4.612723283E-2
1.059231633E1,-2.743944816E-2,3.626902702E-2,-3.074699879E-2,5.489757345E-2
1.060236633E1,-2.937702357E-2,3.150463805E-2,-4.107552052E-2,5.952100569E-2
1.061241733E1,-1.352658324E-2,3.319978241E-2,-3.179306567E-2,4.791652148E-2
1.062246733E1,-1.667222994E-2,2.684558804E-2,-3.119431078E-2,4.440421009E-2
1.063251833E1,-2.507117051E-2,2.419987370E-2,-3.807999194E-2,5.161669559E-2
1.064256833E1,-8.111321507E-3,2.603493097E-2,-3.673220873E-2,4.574785597E-2
1.065261933E1,-7.301975498E-3,1.979909018E-2,-4.286886156E-2,4.778139920E-2
1.066266933E1,4.777677683E-3,2.566553998E-2,-4.451602221E-2,5.160641801E-2
1.067272033E1,-2.070234111E-3,2.987639406E-2,-3.568438768E-2,4.658605280E-2
1.068277033E1,4.462978709E-4,2.703281086E-2,-3.388636887E-2,4.335040992E-2
1.069282133E1,-7.107290626E-3,3.806324515E-2,-6.517014205E-2,7.580548546E-2
1.070287133E1,-1.387422762E-2,2.836486825E-2,-4.546210170E-3,3.190184901E-2
1.071292233E1,-1.419576053E-2,3.705352922E-2,3.985462189E-3,3.987941265E-2
1.072297233E1,-2.190302116E-2,2.827985294E-2,-3.658135056E-2,5.116334261E-2
1.073302333E1,-1.376493950E-2,2.391464150E-2,-1.936831713E-2,3.371224327E-2
1.074307333E1,-1.402242713E-2,2.630644278E-2,-2.161247849E-2,3.682060050E-2
1.076648292E1,-1.380534925E-2,-3.741258709E-3,-3.184276700E-2,3.490768533E-2
1.077653292E1,1.623424608E-3,4.511074342E-3,-2.286202848E-2,2.335931603E-2
1.078658292E1,4.087477829E-3,3.111477038E-3,-2.839934170E-2,2.886020398E-2
1.079663292E1,2.932725828E-3,-5.778149986E-3,-4.830735683E-2,4.874001049E-2
1.080668292E1,1.375027578E-2,2.031480318E-3,-3.019443691E-2,3.324005139E-2
1.081673292E1,-7.882046700E-3,1.370944120E-2,-3.214155972E-2,3.582115715E-2
1.082678292E1,-3.014040498E-2,1.478720182E-2,-3.438572109E-2,4.805708236E-2
1.083683292E1,-1.408570496E-2,1.184854198E-2,-4.216894984E-2,4.601103522E-2
1.084688292E1,7.293433081E-3,2.431866126E-3,-4.935459316E-2,4.994981486E-2
1.085693292E1,9.713595640E-3,-4.766216227E-3,-4.127081752E-2,4.266557319E-2
1.086698292E1,-3.146167472E-4,-1.136780721E-2,-2.824848354E-2,3.045164768E-2
1.087703292E1,6.128539816E-3,-1.201388114E-2,-2.540439785E-2,2.876240202E-2
1.088708192E1,-7.702975720E-4,-1.295736365E-2,-5.429490566E-2,5.582493540E-2
1.089713192E1,-6.149260886E-3,-3.223428377E-3,-2.555408657E-2,2.648046903E-2
1.090718192E1,-2.116074454E-2,6.740528592E-3,-5.489132166E-2,5.921375709E-2
1.091723192E1,-2.469752429E-2,2.193845392E-2,-5.503808677E-2,6.419076617E-2
1.092728192E1,-6.344027985E-3,1.390382230E-2,-4.815357506E-2,5.052058746E-2
1.093733192E1,-1.231284745E-2,3.932782430E-3,-3.872260094E-2,4.082294469E-2
1.094738192E1,-7.360749152E-3,-4.846341354E-3,-4.261450768E-2,4.351624888E-2
1.095743192E1,-6.146227643E-3,-1.551383714E-2,-2.554999352E-2,3.051651070E-2
1.096748192E1,-1.050686181E-2,-1.343652013E-2,-2.764622033E-2,3.248457659E-2
1.097753192E1,-1.752083452E-2,-1.271606322E-2,-3.543178797E-2,4.152215679E-2
1.098758192E1,-2.861936146E-2,-2.304853639E-3,-4.426108360E-2,5.275816262E-2
1.099763092E1,-2.794238180E-3,-2.207314773E-3,-5.099824548E-2,5.112241238E-2
1.100768092E1,1.055226909E-2,6.947545151E-3,-4.127081752E-2,4.316131538E-2
1.101773092E1,1.362949423E-2,2.993345009E-3,-4.516389370E-2,4.727050372E-2
1.102778092E1,8.306591101E-3,1.896663168E-3,-4.037268519E-2,4.126197398E-2
1.103783092E1,6.634342242E-3,-4.316850852E-3,-4.112171352E-2,4.187654500E-2
1.104788092E1,-2.190823797E-3,3.325366359E-3,-4.696191251E-2,4.713044661E-2
1.105793092E1,-1.861188842E-2,3.979715472E-3,-4.426693082E-2,4.818507746E-2
1.106798092E1,-1.250575075E-2,-1.796356011E-3,-2.855019987E-2,3.122074005E-2
1.107803092E1,-7.339096181E-3,4.641992587E-3,-4.007506192E-2,4.100513402E-2
1.108808092E1,-1.927211216E-2,2.306575826E-3,-3.947513759E-2,4.398887458E-2
1.109813092E1,-1.718430899E-2,7.211215748E-4,-4.187308073E-2,4.526781839E-2
1.110818092E1,-1.373602320E-2,6.457230994E-3,-3.454067230E-2,3.772840055E-2
1.111822992E1,-1.853541780E-2,1.105091781E-3,-4.830969572E-2,5.175528612E-2
1.112827992E1,-9.439945947E-3,-1.508440026E-3,-7.046187222E-2,7.110740754E-2
1.113832992E1,-1.716205303E-2,-9.252291438E-3,1.396081209E-2,2.398010082E-2
1.114837992E1,3.249590099E-4,-1.249622162E-2,-2.720709443E-2,2.994139510E-2
1.115842992E1,7.424922343E-3,-3.314526170E-4,-4.786589205E-2,4.843947723E-2
1.116847992E1,1.150247818E-2,-2.485882065E-3,-4.307526827E-2,4.465383914E-2
1.117852992E1,1.709747784E-2,7.023837611E-3,-5.849496067E-2,6.134589201E-2
1.118857992E1,1.274645504E-2,7.120366918E-3,-3.738885105E-2,4.013848432E-2
1.119862992E1,1.066809878E-2,2.200663565E-3,-4.681631684E-2,4.806681573E-2
1.120867992E1,-1.598628759E-3,-4.232411119E-3,-3.379339814E-2,3.409490689E-2
1.121872992E1,-3.022590224E-3,-4.785361290E-3,-4.127666473E-2,4.166291860E-2
1.122877992E1,-7.516595721E-3,-1.304379509E-2,-3.528911591E-2,3.836615048E-2
1.123882892E1,-5.827115849E-4,-1.747978524E-2,-4.352082610E-2,4.690356862E-2
1.124887892E1,-1.308148222E-2,-3.691966224E-3,-3.543938935E-2,3.795663459E-2
1.125892892E1,-1.477998873E-2,5.802479885E-3,-9.992891550E-3,1.876098935E-2
1.126897892E1,-1.882644469E-2,9.138414629E-3,-3.843433321E-2,4.376235380E-2
1.127902892E1,-1.334919333E-2,5.411068182E-3,-2.196681976E-2,2.626826587E-2
1.128907892E1,2.986849118E-3,7.612910327E-3,-3.618724823E-2,3.709979253E-2
1.129912892E1,9.664588664E-3,-6.589218182E-4,-4.142459929E-2,4.254216589E-2
1.130917892E1,-5.884345472E-3,-4.104761377E-3,-4.037677824E-2,4.100925272E-2
1.131922892E1,-1.284993248E-2,-6.348650940E-3,-4.740863979E-2,4.952782309E-2
1.132927892E1,6.836491451E-4,-7.166975623E-3,-2.794559777E-2,2.885808986E-2
1.133932892E1,8.345146179E-3,4.090995295E-4,-2.899049520E-2,3.017047629E-2
1.134937892E1,1.240157895E-3,-5.132302176E-4,-4.066680014E-2,4.068894236E-2
1.135942792E1,-3.788995743E-3,-8.810931724E-4,-4.605442464E-2,4.621842536E-2
1.136947792E1,-1.234073136E-3,-8.984246850E-4,-3.018683553E-2,3.022540558E-2
1.137952792E1,5.974758044E-3,-3.845457919E-3,-3.363201499E-2,3.437437581E-2
1.138957792E1,-1.374810135E-2,-2.633412341E-3,-3.003890097E-2,3.314031869E-2
1.139962792E1,-2.577204153E-2,9.285730203E-3,-5.174201131E-2,5.854620948E-2
1.140967792E1,-2.645477705E-2,-1.217305788E-3,-3.228130817E-2,4.175428025E-2
1.141972792E1,-1.893502017E-2,-1.397802026E-3,-3.856706500E-2,4.298729280E-2
1.142977792E1,-1.417034341E-2,-7.229812634E-3,-3.961547077E-2,4.269021372E-2
1.143982792E1,-1.313854739E-2,-1.235218140E-2,-4.066153765E-2,4.448098983E-2
1.144987792E1,1.068280818E-2,-9.465956921E-3,-3.676670730E-2,3.944004940E-2
1.145992792E1,5.485474002E-3,-7.771452097E-4,-2.778246045E-2,2.832948091E-2
1.146997792E1,-9.662469048E-3,3.278668576E-3,-3.511545360E-2,3.656785552E-2
1.148002692E1,-4.051462635E-3,9.166574911E-3,-3.915529490E-2,4.041754029E-2
1.149007692E1,1.771231256E-3,3.961516013E-3,-3.960436106E-2,3.984138908E-2
1.150012692E1,-2.328014094E-3,-1.443234435E-4,-4.753903270E-2,4.759621948E-2
1.151017692E1,1.085963164E-2,-2.851728187E-3,-4.529311717E-2,4.666401628E-2
1.152022692E1,1.001558606E-2,-1.173425176E-2,-4.035221994E-2,4.320076715E-2
1.153027692E1,2.107957788E-3,-1.340008924E-2,-4.035221994E-2,4.257120543E-2
1.154032692E1,-8.705170210E-3,-6.052998814E-3,-3.601183176E-2,3.754025586E-2
1.155037692E1,-1.042092601E-2,3.348229886E-3,-4.319513619E-2,4.456036504E-2
1.156042692E1,-1.008335894E-2,6.565370222E-3,-3.750930369E-2,3.939195447E-2
1.157047692E1,-2.252517404E-2,1.216946047E-2,-3.660883248E-2,4.467309984E-2
1.158052692E1,-2.143887101E-2,8.833562275E-3,-2.971964300E-2,3.769501548E-2
1.159057692E1,-2.023505721E-2,1.106105908E-2,-3.331217229E-2,4.051549569E-2
1.160062592E1,-1.321934860E-2,8.548037710E-3,-3.136738837E-2,3.509605646E-2
1.161067592E1,1.658233814E-4,1.659638516E-3,-2.912088811E-2,2.916861364E-2
1.162072192E1,5.370758940E-3,-4.985057409E-3,-4.289283514E-2,4.351426381E-2
1.163077192E1,-1.667698994E-3,-6.264640612E-3,-3.540898383E-2,3.599754266E-2
1.164082192E1,1.321881870E-2,9.582257126E-3,-3.391034245E-2,3.763599533E-2
1.165087192E1,1.426614638E-2,-3.390334407E-3,-3.570660710E-2,3.860024729E-2
1.166092192E1,1.493324060E-3,5.956355303E-3,-4.004933417E-2,4.051737100E-2
1.167097192E1,1.948548071E-3,6.099061626E-3,-5.307225287E-2,5.345708014E-2
1.168102192E1,6.199967209E-3,-4.480719070E-3,-3.301337957E-2,3.388804609E-2
1.169107192E1,3.834457844E-3,4.385548783E-3,-4.828104436E-2,4.863121785E-2
1.170112192E1,-2.311934251E-3,-1.057117204E-3,-3.990081489E-2,3.998171539E-2
1.171117192E1,-1.000782022E-2,-8.668707339E-3,-3.541132271E-2,3.780561769E-2
1.172122092E1,4.963737912E-3,-2.356701996E-4,-3.061836004E-2,3.101899750E-2
1.173127092E1,-5.588732176E-3,2.330046915E-4,-4.453882635E-2,4.488869870E-2
1.174132092E1,-1.753415521E-2,-1.940366537E-3,-3.450617373E-2,3.875419522E-2
1.175137092E1,-1.533750247E-2,-2.460812128E-3,-3.854659975E-2,4.155881291E-2
1.176142092E1,-1.155380577E-2,-1.404590278E-3,-3.255846620E-2,3.457624940E-2
1.177147092E1,2.292875983E-3,-2.400421354E-3,-3.091072083E-2,3.108845388E-2
1.178152092E1,-2.876665648E-3,-5.227264613E-3,-4.018966734E-2,4.063014720E-2
1.179157092E1,4.274680093E-4,8.569140220E-5,-3.854016781E-2,3.854263362E-2
1.180162092E1,7.962445915E-4,4.039599183E-3,-3.928685725E-2,3.950201918E-2
1.181167092E1,4.961344209E-3,-1.205165964E-4,-2.955475152E-2,2.996853012E-2
1.182172092E1,3.369311839E-3,-1.934075299E-2,-3.958272636E-2,4.418381168E-2
1.183177092E1,1.677017994E-3,-8.918394868E-3,-3.838346243E-2,3.944160677E-2
1.184181992E1,-1.888394840E-3,-2.520218468E-4,-4.422073781E-2,4.426175779E-2
1.185186992E1,-2.156581040E-3,1.201071542E-2,-3.359225392E-2,3.574000070E-2
1.186191992E1,4.329662193E-3,1.135172965E-3,-4.032707691E-2,4.057471780E-2
1.187196992E1,-1.027099974E-2,-8.658447303E-5,-3.987918019E-2,4.118069870E-2
1.188201992E1,-2.488282621E-3,7.424568313E-3,-3.329580009E-2,3.420418203E-2
1.189206992E1,-4.799284972E-3,3.834825580E-3,-3.030319512E-2,3.091961607E-2
1.190211992E1,-2.592125516E-3,-3.462782779E-3,-3.209770560E-2,3.238784779E-2
1.191216992E1,-1.923149228E-3,-1.147787876E-3,-3.044762135E-2,3.052987988E-2
1.192221992E1,-1.197409267E-2,-8.601555722E-3,-3.882785082E-2,4.153272993E-2
1.193226992E1,-9.932866227E-3,-7.221539738E-3,-3.598201096E-2,3.801996292E-2
1.194231992E1,-7.345930114E-3,3.185567656E-4,-2.206037521E-2,2.325347979E-2
1.195236992E1,-2.346670367E-3,7.539890937E-3,-3.313909471E-2,3.406694021E-2
1.196241892E1,-4.549188595E-3,8.890051860E-4,-3.658076584E-2,3.687326778E-2
1.197246892E1,-4.287397787E-3,-2.535957985E-3,-3.553119063E-2,3.587866177E-2
1.198251892E1,2.331211790E-4,-1.925086118E-3,-4.555975020E-2,4.560099933E-2
1.199256892E1,1.154127080E-2,-8.851889642E-3,-4.495924115E-2,4.725346809E-2
1.200261892E1,8.169875890E-3,2.817613338E-3,-3.178546429E-2,3.293936182E-2
1.201266892E1,-8.287953101E-3,-1.795038104E-3,-3.672577679E-2,3.769210805E-2
1.202271892E1,-8.377780952E-3,2.453911956E-3,-4.121819258E-2,4.213250879E-2
1.203276892E1,-5.284475964E-3,-2.485196844E-3,-3.448103070E-2,3.497203694E-2
1.204281892E1,-2.117843237E-3,-3.587406131E-3,-2.819410443E-2,2.850021522E-2
1.205286892E1,-4.766193386E-3,-1.258588273E-2,-3.672811568E-2,3.911617983E-2
1.206291892E1,-4.693139736E-3,-3.980439522E-3,-3.448161542E-2,3.502643661E-2
1.207296892E1,-4.237897452E-3,-5.963463325E-3,-2.520091474E-2,2.624135617E-2
1.208301792E1,-5.227447338E-3,8.889837158E-3,-2.235565960E-2,2.461972637E-2
1.209306792E1,-1.182058498E-2,3.846794099E-3,-1.801527143E-2,2.188776048E-2
1.210311792E1,1.640874892E-3,-4.763701467E-3,-2.684456706E-2,2.731329535E-2
1.211316792E1,3.359590843E-4,1.002096275E-3,-3.223277628E-2,3.225009973E-2
1.212321792E1,-5.146828853E-4,-1.874557952E-3,-4.001600504E-2,4.006319415E-2
1.213326792E1,4.060708545E-3,-3.985519290E-3,-2.894020915E-2,2.949422695E-2
1.214331792E1,-2.492485307E-3,1.727210402E-3,-2.983775675E-2,2.999145656E-2
1.215336792E1,9.949969333E-3,-5.580116669E-4,-1.576643229E-2,1.865190751E-2
1.216341792E1,-8.265660591E-3,1.022840186E-3,-3.896759927E-2,3.984772440E-2
1.217346792E1,2.822907809E-3,3.739890552E-3,-5.034335732E-2,5.056094557E-2
1.218351792E1,5.261818003E-3,1.181886508E-2,-4.884588540E-2,5.053011796E-2
1.219356792E1,-7.103636116E-3,1.028029362E-2,-3.118144691E-2,3.359209303E-2
1.220361692E1,-9.374621585E-3,1.843321487E-2,-3.582238197E-2,4.136314773E-2
1.221366692E1,2.689097933E-3,2.106866460E-2,-4.749693274E-2,5.202959250E-2
1.222371692E1,3.014367577E-3,7.856296110E-3,-2.983307898E-2,3.099710312E-2
1.223376692E1,-5.271063913E-3,-7.577107551E-3,-3.372615516E-2,3.496641554E-2
1.224381692E1,-5.834041145E-3,-1.933705051E-2,-4.031421304E-2,4.509094512E-2
1.225386692E1,4.350529443E-3,-1.505267226E-2,-3.582355142E-2,3.910034379E-2
1.226391692E1,-8.015107401E-3,8.885483723E-5,-3.477689981E-2,3.568869012E-2
1.227396692E1,-9.290476497E-3,1.322272446E-3,-2.100729167E-2,2.300799125E-2
1.228401692E1,-1.455249550E-2,5.720411015E-3,-3.133347452E-2,3.501835023E-2
1.229406692E1,-4.878441654E-3,1.804781255E-2,-3.791802406E-2,4.227646248E-2
1.230411692E1,-8.552411702E-3,1.505301716E-2,-4.135911047E-2,4.483651515E-2
1.231416692E1,-7.297745403E-3,6.492060756E-3,-3.821740150E-2,3.944583272E-2
1.232421592E1,1.799663343E-4,7.027297975E-3,-2.983190954E-2,3.064894992E-2
1.233426592E1,-7.348762359E-3,-1.135182101E-3,-4.210463047E-2,4.275620252E-2
1.234431592E1,7.842742447E-3,-1.482900028E-2,-3.581887364E-2,3.955249129E-2
1.235436592E1,9.668736532E-3,-1.551308796E-2,-4.315069735E-2,4.686281091E-2
