"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.078527454E1,1.539585948E0,-3.888681531E-2,-7.328780293E-1
4.079532354E1,1.368280768E0,6.244619563E-2,-4.994299114E-1
4.080537354E1,1.279847741E0,3.334598839E-1,-4.179597497E-1
4.081542354E1,1.191154599E0,6.786324978E-1,-4.631344080E-1
4.082547254E1,1.079980731E0,6.667625308E-1,-5.115190148E-1
4.083552254E1,9.661204815E-1,5.660452247E-1,-4.559899569E-1
4.084557254E1,9.207043648E-1,5.505920649E-1,-4.370649159E-1
4.085562254E1,9.204039574E-1,8.394209146E-1,-4.399379492E-1
4.086567154E1,8.971133828E-1,1.291683674E0,-4.418218136E-1
4.087572154E1,7.563759685E-1,1.704462290E0,-3.663795292E-1
4.088577154E1,4.619446099E-1,1.832840204E0,-2.810118496E-1
4.089582054E1,4.983377829E-2,1.697221398E0,-2.544478774E-1
4.090587054E1,-3.522988856E-1,1.570648909E0,-2.840726674E-1
4.091592054E1,-5.951533914E-1,1.394841313E0,-2.621628344E-1
4.092597054E1,-6.313852072E-1,8.251503110E-1,-9.598297626E-2
4.093601954E1,-4.447351694E-1,2.258498520E-1,1.782272607E-1
4.094606954E1,-1.328336746E-1,1.557998210E-1,5.092101693E-1
4.095611954E1,1.116125509E-1,2.920782864E-1,7.058241367E-1
4.096616954E1,1.136813909E-1,2.671282589E-1,6.766346693E-1
4.097621854E1,-1.920226067E-1,1.781629771E-1,6.791598797E-1
4.098626854E1,-6.159914136E-1,1.069584582E-2,7.861514688E-1
4.099631854E1,-8.776429892E-1,-1.992177069E-1,8.689877391E-1
4.100636754E1,-7.824975252E-1,-2.577672601E-1,8.367355466E-1
4.101641754E1,-4.686621130E-1,-8.979637921E-2,7.229623795E-1
4.102646754E1,-2.096534818E-1,2.625908852E-1,5.952272415E-1
4.103651754E1,-2.088907510E-1,6.277917624E-1,5.287762880E-1
4.104656654E1,-4.295282662E-1,8.887165189E-1,5.426909924E-1
4.105661654E1,-6.691866517E-1,7.286405563E-1,5.768843889E-1
4.106666654E1,-7.541596889E-1,3.443447649E-1,7.536127567E-1
4.107671654E1,-6.040381193E-1,-7.120130956E-2,9.149563313E-1
4.108676554E1,-3.023411632E-1,-4.170151353E-1,9.116564393E-1
4.109681554E1,-2.369009331E-2,-6.893414855E-1,8.918209672E-1
4.110686554E1,1.077972129E-1,-7.687936425E-1,1.042873383E0
4.111691454E1,5.979347229E-2,-7.803224921E-1,1.231438756E0
4.112696454E1,-1.401134878E-1,-8.673362732E-1,1.251805186E0
4.113701454E1,-3.954019547E-1,-1.092741728E0,1.116937637E0
4.114706454E1,-5.840042233E-1,-1.355157375E0,9.257864356E-1
4.115711354E1,-6.202384233E-1,-1.708578229E0,7.109787464E-1
4.116716354E1,-4.858197570E-1,-1.932198524E0,5.618174672E-1
4.117721354E1,-2.680991292E-1,-2.014796019E0,4.744892120E-1
4.118726254E1,-6.018726900E-2,-2.076612949E0,4.927647412E-1
4.119731254E1,8.387243748E-2,-2.108465433E0,6.389443278E-1
4.120736254E1,1.459240615E-1,-2.238805771E0,8.727903962E-1
4.121741254E1,2.040342391E-1,-2.402843714E0,9.915980101E-1
4.122746154E1,4.016484022E-1,-2.328043222E0,8.284589648E-1
4.123751154E1,7.656537294E-1,-2.069293499E0,3.354705572E-1
4.124756154E1,1.169928670E0,-1.639926195E0,-1.846057922E-1
4.125761154E1,1.363665223E0,-1.424842358E0,-5.379660130E-1
4.126766054E1,1.217084527E0,-1.454659700E0,-5.778169632E-1
4.127771054E1,7.994253039E-1,-1.577381015E0,-3.251527548E-1
4.128776054E1,2.816965878E-1,-2.080040693E0,6.701588165E-3
4.129780954E1,-1.259651780E-1,-2.359947681E0,2.818569839E-1
4.130785954E1,-1.556036174E-1,-2.288456917E0,3.508010209E-1
4.131790954E1,2.150471509E-1,-2.112545967E0,1.161815673E-1
4.132795954E1,7.351730466E-1,-1.858548522E0,-3.939203620E-1
4.133800854E1,1.062432647E0,-1.198797584E0,-8.798189163E-1
4.134805854E1,1.085114837E0,-5.534239411E-1,-1.128998041E0
4.135810854E1,8.252544999E-1,-6.194141507E-1,-1.173348427E0
4.136815754E1,4.715398252E-1,-7.204076052E-1,-9.762520194E-1
4.137820754E1,2.899655104E-1,-8.262029886E-1,-7.958468199E-1
4.138825754E1,4.325436950E-1,-7.708700299E-1,-8.189278245E-1
4.139830754E1,7.978146076E-1,-4.652429819E-1,-1.108093858E0
4.140835654E1,1.143646359E0,-8.871453255E-2,-1.483134151E0
4.141840654E1,1.256985426E0,2.934818715E-2,-1.594708323E0
4.142845654E1,1.116949916E0,-4.260355830E-1,-1.365894079E0
4.143850654E1,8.654159307E-1,-8.361298442E-1,-9.238399863E-1
4.144855554E1,7.199807763E-1,-1.520385146E0,-6.545389295E-1
4.145860554E1,7.466198206E-1,-2.107919931E0,-5.407570004E-1
4.146865554E1,9.002019763E-1,-2.401208162E0,-5.050043464E-1
4.147870454E1,1.104511976E0,-2.639687300E0,-4.927024245E-1
4.148875454E1,1.222929120E0,-2.619745970E0,-4.345037937E-1
4.149880454E1,1.211836815E0,-2.056451797E0,-5.131988525E-1
4.150885454E1,1.081355810E0,-1.089915156E0,-7.427878380E-1
4.151890354E1,9.292874932E-1,-1.602639556E-1,-1.002802849E0
4.152895354E1,8.272013068E-1,1.244506538E-1,-1.179995775E0
4.153900354E1,8.313979506E-1,7.371796668E-2,-1.210726738E0
4.154905254E1,9.414082766E-1,-2.709721588E-2,-1.004800797E0
4.155910254E1,1.082991004E0,-2.191888988E-1,-6.416320205E-1
4.156915254E1,1.097384453E0,-4.406347573E-1,-2.337662131E-1
4.157920254E1,8.542317152E-1,-6.310768723E-1,1.772133410E-1
4.158925154E1,4.080544710E-1,-5.096718073E-1,5.518677831E-1
4.159930154E1,-7.727308571E-2,-2.045656741E-1,7.523254752E-1
4.160935154E1,-4.219633937E-1,2.093421966E-1,7.473806143E-1
4.161940154E1,-5.262602568E-1,6.263521910E-1,6.409476399E-1
4.162945054E1,-4.276856184E-1,1.008656740E0,5.968602300E-1
4.163950054E1,-2.519031465E-1,1.128887057E0,6.635236740E-1
4.164955054E1,-1.472904384E-1,1.058283448E0,8.683949709E-1
4.165959954E1,-1.775548756E-1,1.043586254E0,1.116862297E0
4.166964954E1,-3.101399243E-1,1.017533422E0,1.240878344E0
4.167969954E1,-5.021495223E-1,1.070375800E0,1.288607001E0
4.168974954E1,-7.111542225E-1,1.082302809E0,1.313215971E0
4.169979854E1,-8.900387287E-1,1.036521196E0,1.355690241E0
4.170984854E1,-9.814536572E-1,8.855685592E-1,1.383328557E0
4.171989854E1,-9.865618944E-1,6.141626239E-1,1.367584705E0
4.172994854E1,-9.179856181E-1,4.288885891E-1,1.355882525E0
4.173999754E1,-8.560268879E-1,4.057385325E-1,1.292059064E0
4.175004754E1,-8.529832959E-1,4.422822595E-1,1.223795176E0
4.176009750E1,-9.431491494E-1,5.408077240E-1,1.304121256E0
4.177014650E1,-1.133173943E0,6.513850689E-1,1.476230264E0
4.178019650E1,-1.363715053E0,7.019944787E-1,1.659448862E0
4.179024650E1,-1.565034747E0,7.318428159E-1,1.713183165E0
4.180029650E1,-1.697889686E0,7.515161037E-1,1.529317737E0
4.181034550E1,-1.752041698E0,8.325427771E-1,1.109702229E0
4.182039550E1,-1.745905280E0,1.209194303E0,7.274587154E-1
4.183044550E1,-1.708786726E0,1.144676089E0,4.979245067E-1
4.184049450E1,-1.669628382E0,7.076215148E-1,5.232812762E-1
4.185054450E1,-1.624212027E0,3.601279259E-1,8.404093981E-1
4.186059450E1,-1.506586313E0,4.049792886E-1,1.182174444E0
4.187064450E1,-1.275446415E0,8.862630725E-1,1.253258705E0
4.188069350E1,-9.673560262E-1,1.473118067E0,1.024453163E0
4.189074350E1,-6.848433614E-1,2.048490763E0,6.540516615E-1
4.190079350E1,-4.990705550E-1,2.346411228E0,3.086447418E-1
4.191084350E1,-4.256661534E-1,2.232902288E0,9.345778823E-2
4.192089250E1,-3.830222785E-1,2.052593708E0,-1.129685342E-2
4.193094250E1,-2.566136420E-1,1.866903782E0,-1.449376047E-1
4.194099250E1,2.009757049E-2,1.968419433E0,-3.098378778E-1
4.195104150E1,3.501698673E-1,2.302891970E0,-4.736611247E-1
4.196109150E1,5.725874901E-1,2.615287542E0,-6.987687945E-1
4.197114150E1,6.086569428E-1,2.788865089E0,-9.664420485E-1
4.198119150E1,4.721137285E-1,2.728529930E0,-1.244181037E0
4.199124050E1,2.581367195E-1,2.509364128E0,-1.565313220E0
4.200129050E1,2.749900520E-2,2.074450731E0,-1.862437844E0
4.201134050E1,-1.696339697E-1,1.552885771E0,-1.881796479E0
4.202139050E1,-3.424334526E-1,7.980114818E-1,-1.648731470E0
4.203143950E1,-5.317324400E-1,1.240008846E-1,-1.301950812E0
4.204148950E1,-7.007706761E-1,-3.936286867E-1,-1.034516215E0
4.205153950E1,-7.906194925E-1,-5.608972907E-1,-1.036989212E0
4.206158850E1,-7.718295455E-1,-3.778933883E-1,-1.199150085E0
4.207163850E1,-7.319529057E-1,8.482696116E-2,-1.212665319E0
4.208168850E1,-7.093157768E-1,5.887662768E-1,-1.097823977E0
4.209173850E1,-6.793532372E-1,1.095092297E0,-9.961307049E-1
4.210178750E1,-5.620548129E-1,1.460111737E0,-9.878227115E-1
4.211183750E1,-2.905059457E-1,1.449725151E0,-1.125344872E0
4.212188750E1,5.311375484E-2,1.103420258E0,-1.347250104E0
4.213193750E1,3.067390919E-1,5.620390177E-1,-1.521649122E0
4.214198650E1,2.940763235E-1,4.000213146E-1,-1.333465576E0
4.215203650E1,2.568055131E-2,3.002202511E-1,-8.866876364E-1
4.216208650E1,-3.801585436E-1,8.167435229E-2,-5.953114629E-1
4.217213550E1,-8.326389790E-1,-1.708553582E-1,-4.206336737E-1
4.218218550E1,-1.107797027E0,-5.870770812E-1,-2.520492077E-1
4.219223550E1,-1.029626489E0,-1.051364779E0,-2.932023630E-2
4.220228550E1,-6.424286962E-1,-1.260770440E0,2.947995365E-1
4.221233450E1,-1.129335538E-1,-1.047631502E0,6.106649041E-1
4.222238450E1,3.414584398E-1,-8.444395065E-1,5.744820833E-1
4.223243450E1,5.026141405E-1,-3.808555305E-1,1.238269210E-1
4.224248350E1,3.284420967E-1,1.643963307E-1,-5.445055962E-1
4.225253350E1,-6.415012479E-2,6.589943171E-1,-1.044785500E0
4.226258350E1,-4.092204273E-1,8.076605201E-1,-1.287189960E0
4.227263350E1,-4.914697707E-1,7.036895156E-1,-1.259152055E0
4.228268250E1,-3.373803198E-1,3.001708090E-1,-8.635024428E-1
4.229273250E1,-2.927245572E-2,-2.729543447E-1,-2.040359527E-1
4.230278250E1,3.263340890E-1,-6.509229541E-1,4.986947775E-1
4.231283250E1,6.553663015E-1,-7.920233607E-1,8.527098298E-1
4.232288150E1,8.173310161E-1,-7.805405855E-1,8.065063953E-1
4.233293150E1,7.445353270E-1,-4.979302883E-1,5.437332392E-1
4.234298150E1,4.824602902E-1,-1.395574808E-1,1.313001662E-1
4.235303050E1,1.486444771E-1,1.842464954E-1,-2.741165459E-1
4.236308050E1,-1.276235878E-1,4.389653504E-1,-4.766712487E-1
4.237313050E1,-2.818174660E-1,4.404340088E-1,-3.862654269E-1
4.238318050E1,-3.174510896E-1,2.676129639E-1,-1.102471575E-1
4.239322950E1,-3.137076497E-1,9.449076653E-2,1.044691652E-1
4.240327950E1,-3.542596102E-1,-7.205426693E-2,2.033600509E-1
4.241332950E1,-4.278793335E-1,-7.689176500E-2,1.741478443E-1
4.242337850E1,-5.328363776E-1,-4.377082363E-2,1.269164085E-1
4.243342850E1,-6.179163456E-1,1.822487684E-3,2.049354315E-1
4.244347850E1,-5.787252188E-1,-5.861262977E-2,4.022234678E-1
4.245352850E1,-3.472627699E-1,-2.018802464E-1,6.904885769E-1
4.246357750E1,5.151524022E-2,-2.039377987E-1,8.133764267E-1
4.247362750E1,4.912977815E-1,-4.492635280E-2,5.953007936E-1
4.248367750E1,7.581866980E-1,-1.629017144E-1,2.330610752E-1
4.249372750E1,7.982576489E-1,-2.532507777E-1,-2.773155831E-2
4.250377650E1,6.652844548E-1,-8.957262337E-2,-4.557793587E-2
4.251382650E1,4.804874063E-1,-3.782052919E-2,-7.607724983E-3
4.252387650E1,3.643315136E-1,-9.468194842E-2,4.756844416E-2
4.253392550E1,3.498674929E-1,-9.250740707E-2,1.582463235E-1
4.254397550E1,3.485715985E-1,-1.412720233E-1,3.488852382E-1
4.255402550E1,2.508720458E-1,-2.339333743E-1,5.691472292E-1
4.256407550E1,-1.551063918E-2,-2.761500776E-1,7.348666787E-1
4.257412450E1,-3.965849578E-1,-3.255190253E-1,8.985862136E-1
4.258417450E1,-7.401223779E-1,-4.559060633E-1,9.779729247E-1
4.259422450E1,-8.689554334E-1,-3.833381832E-1,9.321265221E-1
4.260427450E1,-7.807939053E-1,-2.509138286E-1,7.927404046E-1
4.261432350E1,-6.251473427E-1,-4.591915011E-2,6.028980613E-1
4.262437350E1,-6.285910606E-1,1.221745163E-1,4.130093455E-1
4.263442350E1,-8.630809784E-1,2.646688223E-1,1.601936370E-1
4.264447250E1,-1.134245634E0,4.912945330E-1,-1.545968056E-1
4.265452250E1,-1.248652101E0,8.854256272E-1,-4.402618408E-1
4.266457250E1,-1.125554681E0,1.105580568E0,-6.343147159E-1
4.267462250E1,-8.227335215E-1,1.303677559E0,-6.021622419E-1
4.268467150E1,-1.542886853E0,-2.545592070E0,1.991466880E-1
4.269472150E1,-2.060486078E0,-2.074843407E0,1.760365248E0
4.270477150E1,-1.013245106E0,-7.905345559E-1,1.473484993E0
4.271482150E1,2.599024214E-2,-1.195866987E-1,4.053616226E-1
4.272487050E1,6.513761282E-1,5.753492117E-1,-1.246284544E-1
4.273492050E1,1.055767655E0,1.069283247E0,-6.796427965E-1
4.274497050E1,1.302506328E0,1.667857409E0,-1.180441618E0
4.275501950E1,1.267308950E0,1.369455576E0,-1.151944518E0
4.276506987E1,9.280456901E-1,6.759548783E-1,-3.448493481E-1
4.277511987E1,4.006126523E-1,-1.313624382E-1,5.042657256E-1
4.278516987E1,-1.005977094E-1,-4.934698045E-1,6.843212843E-1
4.279521887E1,-4.588001072E-1,-5.574262887E-2,3.202803731E-1
4.280526887E1,-5.808144808E-1,3.561884463E-1,-3.941876888E-1
4.281531887E1,-3.704827428E-1,5.047577024E-1,-9.470118284E-1
4.282536787E1,8.119069040E-2,3.838757277E-1,-1.058224082E0
4.283541787E1,6.319034100E-1,2.748171091E-1,-9.319827557E-1
4.284546787E1,1.083372593E0,2.778062522E-1,-5.790073872E-1
4.285551787E1,1.393168330E0,2.596621513E-1,-2.633852661E-1
4.286556687E1,1.541075230E0,1.295890473E-2,-2.409515977E-1
4.287561687E1,1.510607719E0,-1.500285976E-2,-3.209925294E-1
4.288566687E1,1.321672082E0,3.042720631E-2,-4.462170303E-1
4.289571687E1,1.117417812E0,2.097947299E-1,-5.163645744E-1
4.290576587E1,1.090034366E0,3.922598660E-1,-5.429295897E-1
4.291581587E1,1.327003002E0,7.162664533E-1,-5.940847993E-1
4.292586587E1,1.706262708E0,1.178489566E0,-5.929047465E-1
4.293591487E1,2.011189699E0,1.605683684E0,-6.186810732E-1
4.294596487E1,2.037535906E0,1.699785352E0,-6.382774115E-1
4.295601487E1,1.745120764E0,1.578371525E0,-5.241554976E-1
4.296606487E1,1.238724947E0,1.200384021E0,-2.020794153E-1
4.297611387E1,7.319057584E-1,7.188712358E-1,2.227618843E-1
4.298616387E1,3.787407875E-1,4.361774623E-1,5.945847034E-1
4.299621387E1,2.626210451E-1,2.779276073E-1,7.756457925E-1
4.300626387E1,2.800719440E-1,2.137661874E-1,7.635851502E-1
4.301631287E1,2.682322860E-1,3.951876462E-1,6.468894482E-1
4.302636287E1,1.537784040E-1,7.831487060E-1,4.421602488E-1
4.303641287E1,4.719535634E-2,1.254459381E0,2.084501982E-1
4.304646187E1,5.564903095E-2,1.801358461E0,-6.508333981E-2
4.305651187E1,2.536768317E-1,2.224768877E0,-3.254755437E-1
4.306656187E1,5.115373731E-1,2.227486849E0,-4.282352030E-1
4.307661187E1,6.827749610E-1,1.656156301E0,-2.482781261E-1
4.308666087E1,6.638870239E-1,1.043855071E0,1.566613764E-1
4.309671087E1,4.663088322E-1,5.152156353E-1,5.249845386E-1
4.310676087E1,1.330964863E-1,1.743515581E-1,7.324812412E-1
4.311681087E1,-2.639316320E-1,9.424498677E-2,7.788764238E-1
4.312685987E1,-6.199268103E-1,-3.253585845E-2,7.271700501E-1
4.313690987E1,-8.139154315E-1,-3.405775726E-1,6.859254241E-1
4.314695987E1,-7.836853862E-1,-9.028103352E-1,7.500570416E-1
4.315700887E1,-5.999033451E-1,-1.494783759E0,9.818699360E-1
4.316705887E1,-3.417397141E-1,-1.937697887E0,1.269997597E0
4.317710887E1,-6.409887969E-2,-2.099869967E0,1.536977172E0
4.318715887E1,1.660488397E-1,-2.186300278E0,1.664251208E0
4.319720787E1,2.908971906E-1,-2.203559637E0,1.637785673E0
4.320725787E1,3.157308996E-1,-2.009746313E0,1.534316301E0
4.321730787E1,2.879900932E-1,-1.773311853E0,1.290477037E0
4.322735787E1,2.725043297E-1,-1.578362107E0,1.005228519E0
4.323740687E1,3.193734288E-1,-1.472279191E0,8.441511393E-1
4.324745687E1,4.689480066E-1,-1.753606677E0,7.956948876E-1
4.325750687E1,7.235731483E-1,-2.066324949E0,9.678233862E-1
4.326755587E1,1.060017467E0,-2.289476395E0,1.219117165E0
4.327760587E1,1.390192270E0,-2.473739147E0,1.282076120E0
4.328765587E1,1.512301207E0,-2.458870173E0,1.027183414E0
4.329770587E1,1.319736838E0,-2.348135710E0,5.305265784E-1
4.330775487E1,8.567974567E-1,-2.206514359E0,8.479699492E-2
4.331780487E1,2.652465701E-1,-2.020053625E0,-8.711104840E-2
4.332785487E1,-2.359102666E-1,-1.851718187E0,-1.584827006E-1
4.333790487E1,-4.621054530E-1,-1.835732937E0,-2.186577171E-1
4.334795387E1,-3.585351110E-1,-1.794918895E0,-1.741626859E-1
4.335800387E1,1.198836695E-2,-1.641603589E0,-5.751756579E-2
4.336805387E1,4.828876853E-1,-1.309066176E0,-7.496476173E-3
4.337810287E1,8.438835144E-1,-7.950010896E-1,-2.028309405E-1
4.338815287E1,9.234712720E-1,-2.883552015E-1,-5.932772756E-1
4.339820287E1,7.059109807E-1,-3.141552210E-1,-9.668961167E-1
4.340825287E1,3.145397902E-1,-5.727409720E-1,-1.049857855E0
4.341830187E1,-3.296986967E-2,-8.239247203E-1,-9.585578442E-1
4.342835187E1,-1.569799632E-1,-1.167082071E0,-9.619312286E-1
4.343840187E1,-9.051179141E-2,-1.294309497E0,-1.030368924E0
4.344845187E1,3.673671186E-2,-1.036997557E0,-1.125918388E0
4.345850087E1,1.616632938E-1,-6.899657249E-1,-1.271140695E0
4.346855087E1,2.024232447E-1,-3.478030860E-1,-1.469193816E0
4.347860087E1,1.593016982E-1,-1.715009958E-1,-1.620904922E0
4.348864987E1,9.970308840E-2,-5.482022166E-1,-1.664255619E0
4.349869987E1,1.101073399E-1,-1.097700715E0,-1.540173173E0
4.350874987E1,2.533715665E-1,-1.625522017E0,-1.141064882E0
4.351879987E1,6.103752255E-1,-2.082423687E0,-6.746937037E-1
4.352884887E1,1.216771364E0,-1.935818553E0,-3.955843151E-1
4.353889887E1,1.901740670E0,-1.207130075E0,-4.235957861E-1
4.354894887E1,2.486895561E0,-3.835219443E-1,-8.452492952E-1
4.355899887E1,2.901129961E0,-6.698992848E-2,-1.431017280E0
4.356904787E1,3.150721550E0,-1.896279603E-1,-1.876513243E0
4.357909787E1,3.216724396E0,-6.904069781E-1,-2.297291994E0
4.358914787E1,3.132140875E0,-3.438207805E-1,-2.174500942E0
4.359919687E1,2.946120977E0,5.058245063E-1,-1.422876000E0
4.360924687E1,2.662572145E0,5.617050529E-1,-6.449328065E-1
4.361929687E1,2.305812120E0,3.209027350E-1,2.761590481E-2
4.362934687E1,1.932878613E0,3.531496227E-1,5.515022874E-1
4.363939587E1,1.568833113E0,3.671492636E-1,8.087501526E-1
4.364944587E1,1.225722671E0,4.608664215E-1,8.974837661E-1
4.365949587E1,8.988599777E-1,5.399723053E-1,8.792564273E-1
4.366954587E1,6.141033769E-1,3.248296380E-1,8.133416176E-1
4.367959487E1,3.638498485E-1,2.716276236E-2,8.167579174E-1
4.368964487E1,1.462791860E-1,-4.459158331E-2,9.371657968E-1
4.369969487E1,-6.246696785E-2,3.830502927E-2,1.068504333E0
4.370974387E1,-3.055121005E-1,3.875112236E-1,1.203587532E0
4.371979387E1,-6.069942117E-1,7.905553579E-1,1.334846616E0
4.372984387E1,-9.654482603E-1,8.404443264E-1,1.344210863E0
4.373989387E1,-1.356296897E0,6.298151612E-1,1.296260953E0
4.374994288E1,-1.720088005E0,3.287128806E-1,1.242823243E0
4.375999287E1,-1.972429872E0,-7.461641729E-2,1.148723841E0
4.377004625E1,-2.067174673E0,-4.224494994E-1,9.981111288E-1
4.378009625E1,-2.000868082E0,-5.469310880E-1,8.398035765E-1
4.379014525E1,-1.875350833E0,-5.342637897E-1,7.144901156E-1
4.380019525E1,-1.842552066E0,-8.238066733E-2,7.587676048E-1
4.381024525E1,-1.999096155E0,4.493548572E-1,8.409903049E-1
4.382029425E1,-2.314565897E0,8.013082147E-1,9.003456235E-1
4.383034425E1,-2.685718775E0,1.028739452E0,9.341869354E-1
4.384039425E1,-2.986814976E0,1.123980165E0,9.229713678E-1
4.385044425E1,-3.141118765E0,9.974804521E-1,8.473005891E-1
4.386049325E1,-3.108941793E0,7.608176470E-1,7.908440232E-1
4.387054325E1,-2.898069143E0,5.487557054E-1,7.412988544E-1
4.388059325E1,-2.614249706E0,2.471995950E-1,6.613111496E-1
4.389064325E1,-2.389219522E0,1.482783407E-1,6.100370288E-1
4.390069225E1,-2.321479797E0,5.137063861E-1,6.094737649E-1
4.391074225E1,-2.352478027E0,1.078369737E0,6.511170268E-1
4.392079225E1,-2.349411011E0,1.569594264E0,7.736644149E-1
4.393084225E1,-2.205008507E0,1.773571134E0,9.550416470E-1
4.394089125E1,-1.853689790E0,1.723881245E0,1.044273734E0
4.395094125E1,-1.338498354E0,1.539274931E0,9.775764346E-1
4.396099125E1,-8.017792702E-1,1.338414669E0,8.475394845E-1
4.397104025E1,-3.883277476E-1,1.263145208E0,7.527978420E-1
4.398109025E1,-1.320094168E-1,1.424984455E0,6.909371018E-1
4.399114025E1,-1.111327205E-3,1.670311093E0,5.540647507E-1
4.400119025E1,1.586492173E-2,1.940201759E0,2.749417722E-1
4.401123925E1,-7.535899431E-2,2.150552511E0,-9.230070561E-2
4.402128925E1,-2.646879256E-1,2.166159868E0,-4.445023537E-1
4.403133925E1,-4.592110515E-1,1.890901327E0,-6.914327741E-1
4.404138925E1,-5.637398958E-1,1.811683536E0,-7.921940684E-1
4.405143825E1,-4.829385281E-1,2.324891090E0,-7.770612240E-1
4.406148825E1,-2.258921564E-1,2.976348877E0,-7.486292124E-1
4.407153825E1,1.057598144E-1,3.201718569E0,-8.513033986E-1
4.408158725E1,2.850520313E-1,3.043975115E0,-1.056795001E0
4.409163725E1,2.062413692E-1,2.533064604E0,-1.282918692E0
4.410168725E1,-1.132411510E-1,1.803039312E0,-1.403648376E0
4.411173725E1,-5.572532415E-1,1.301112771E0,-1.304152966E0
4.412178625E1,-9.174137115E-1,9.131734371E-1,-1.193536878E0
4.413183625E1,-1.003664136E0,8.780958652E-1,-1.158834219E0
4.414188625E1,-7.845221162E-1,1.163332105E0,-1.240556836E0
4.415193625E1,-4.631147683E-1,1.158690214E0,-1.368966818E0
4.416198525E1,-2.910594344E-1,1.149876475E0,-1.288288474E0
4.417203525E1,-3.939394653E-1,9.866438508E-1,-1.080500126E0
4.418208525E1,-7.420243621E-1,4.031987190E-1,-9.687123299E-1
4.419213425E1,-1.183803201E0,-9.888008982E-2,-8.269815445E-1
4.420218425E1,-1.490808964E0,-2.863986790E-1,-7.516874671E-1
4.421223425E1,-1.535711646E0,-2.044308484E-1,-7.691556215E-1
4.422228425E1,-1.360043645E0,4.309466854E-2,-8.074368238E-1
4.423233325E1,-1.021982193E0,3.462955654E-1,-9.052435756E-1
4.424238325E1,-6.078594923E-1,6.120446920E-1,-9.598756433E-1
4.425243325E1,-2.173114121E-1,6.407085657E-1,-8.383997679E-1
4.426248325E1,1.136402562E-1,8.375270665E-2,-8.111891747E-1
4.427253225E1,2.222546190E-1,-3.700848222E-1,-8.091183305E-1
4.428258225E1,-1.092825737E-2,-6.365594864E-1,-7.131502628E-1
4.429263225E1,-4.803111851E-1,-6.477639079E-1,-5.195110440E-1
4.430268225E1,-9.709103107E-1,-2.469288260E-1,-3.550626636E-1
4.431273125E1,-1.195127130E0,4.422514439E-1,-4.138000011E-1
4.432278125E1,-9.915854931E-1,8.219298124E-1,-6.593477130E-1
4.433283125E1,-4.739023447E-1,7.578554749E-1,-7.724547982E-1
4.434288025E1,1.719947904E-1,4.205530584E-1,-5.574261546E-1
4.435293025E1,7.594636083E-1,4.125713930E-2,-2.972973883E-1
4.436298025E1,1.047973633E0,-1.514256001E-1,-1.075419411E-1
4.437303025E1,8.603791595E-1,-2.124628425E-1,2.232337929E-2
4.438307925E1,3.013476729E-1,-1.926567107E-1,9.690303355E-2
4.439312925E1,-3.286555707E-1,-1.197827682E-1,2.212412357E-1
4.440317925E1,-7.075146437E-1,-2.187329680E-1,3.951446712E-1
4.441322925E1,-7.256350517E-1,-5.938804746E-1,6.646776199E-1
4.442327825E1,-5.433154702E-1,-1.012091041E0,1.068631530E0
4.443332825E1,-2.757732272E-1,-1.209396720E0,1.425648212E0
4.444337825E1,-2.154761180E-2,-1.101523995E0,1.433306456E0
4.445342725E1,7.871560752E-2,-9.471586347E-1,1.152446747E0
4.446347725E1,8.616764843E-2,-8.167191744E-1,9.007148743E-1
4.447352725E1,1.379141957E-1,-5.714457631E-1,6.703618169E-1
4.448357725E1,2.038388252E-1,-4.433268905E-1,5.090008974E-1
4.449362625E1,1.919323653E-1,-4.766310453E-1,4.554439485E-1
4.450367625E1,6.272365153E-2,-7.733624578E-1,4.954276979E-1
4.451372625E1,-9.354025126E-2,-1.215462923E0,6.004137993E-1
4.452377525E1,-1.345079392E-1,-1.561575174E0,7.223978639E-1
4.453382525E1,-7.963670790E-2,-1.544431686E0,8.630141020E-1
4.454387525E1,-3.728350997E-2,-1.520068169E0,8.886041641E-1
4.455392525E1,-1.134376675E-1,-1.347450137E0,5.828368068E-1
4.456397425E1,-2.417729944E-1,-8.992999792E-1,1.244381517E-1
4.457402425E1,-2.966937423E-1,-5.092017651E-1,-2.315535098E-1
4.458407425E1,-2.288422883E-1,-6.346251965E-1,-3.163148165E-1
4.459412425E1,-1.471410394E-1,-1.058168173E0,-1.444591731E-1
4.460417325E1,-9.581217915E-2,-1.232448220E0,9.392888099E-2
4.461422325E1,-5.903338641E-2,-1.014007211E0,1.164309904E-1
4.462427325E1,-1.341722161E-1,-4.495823085E-1,-1.286423206E-1
4.463432325E1,-3.188153207E-1,1.121009961E-1,-5.169652700E-1
4.464437225E1,-5.054769516E-1,2.421789467E-1,-8.205594420E-1
4.465442225E1,-6.277506351E-1,3.175485134E-2,-7.366245985E-1
4.466447225E1,-5.918897390E-1,-2.952506542E-1,-3.198550344E-1
4.467452125E1,-3.972914815E-1,-5.679202676E-1,1.209934652E-1
4.468457125E1,-2.358036935E-1,-4.719654620E-1,4.472292066E-1
4.469462125E1,-2.523395419E-1,-1.815439910E-1,5.114731789E-1
4.470467125E1,-4.636465013E-1,1.859510392E-1,3.353214264E-1
